method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,risk_budget,risk_score,accepted,budget_breach,fixed_risk_utility
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,1,96,0.49428000,0.47916667,0.23291890,0.60070444,0.28678741,0.12573700,0.07871043,0.18745648,0.19812148,0.09233095,0.10000000,0.28247222,0,0,0.19793652
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,2,96,0.49428000,0.44791667,0.19814842,0.60164944,0.28760941,0.12723774,0.07991777,0.18798848,0.20263571,0.09288339,0.10000000,0.28574486,0,0,0.16318966
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,3,96,0.49428000,0.50000000,0.25814169,0.60259444,0.27642541,0.12578225,0.07923163,0.18852048,0.19643230,0.09319571,0.10000000,0.27788265,0,0,0.22320655
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,4,96,0.49428000,0.55208333,0.32156113,0.60353944,0.27724741,0.12478298,0.07078497,0.18905248,0.18079153,0.09374815,0.10000000,0.26817951,0,0,0.28664961
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,5,96,0.49428000,0.58333333,0.35952102,0.60448444,0.27806941,0.11640472,0.07027457,0.18958448,0.17721303,0.09430059,0.10000000,0.26136774,0,0,0.32463314
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,6,96,0.49428000,0.63541667,0.41377588,0.60542944,0.27889141,0.11540545,0.06983191,0.19011648,0.17157726,0.09485303,0.10000000,0.25922838,0,0,0.37891161
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,7,96,0.49428000,0.50000000,0.26772373,0.60637444,0.27971341,0.12003119,0.07310175,0.19064848,0.18877900,0.09540547,0.10000000,0.26926602,0,0,0.23288309
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,8,96,0.49428000,0.53125000,0.29972225,0.60731944,0.28053541,0.11965693,0.07307159,0.19118048,0.18568073,0.09595791,0.10000000,0.26847967,0,0,0.26490523
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,large_budget,combined_stress,9,96,0.49428000,0.61458333,0.38736160,0.60826444,0.28135741,0.11772016,0.07201018,0.19171248,0.17623872,0.09651035,0.10000000,0.26431081,0,0,0.35256821
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,0,96,0.51228000,0.45833333,0.21528534,0.60911344,0.28606021,0.12338237,0.07659107,0.19622848,0.19678111,0.09790840,0.10000000,0.27916439,0,0,0.18051317
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,1,96,0.51228000,0.54166667,0.29982726,0.59605844,0.28688821,0.12144983,0.07553402,0.19676448,0.18790462,0.09846496,0.10000000,0.27795182,0,0,0.26472873
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,2,96,0.51228000,0.43750000,0.18714933,0.59701044,0.28771621,0.12514230,0.07818947,0.19730048,0.20130535,0.09902152,0.10000000,0.28596918,0,0,0.15207459
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,3,96,0.51228000,0.44791667,0.19688123,0.59796244,0.28854421,0.12539726,0.07857617,0.19783648,0.20074983,0.09957808,0.10000000,0.28654504,0,0,0.16183030
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,4,96,0.51228000,0.53125000,0.28451030,0.59891444,0.28937221,0.12346472,0.07751912,0.19837248,0.19131306,0.10013464,0.10000000,0.28238540,0,0,0.24948316
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,5,96,0.51228000,0.51041667,0.26365910,0.59986644,0.29020021,0.12465719,0.07852458,0.19090448,0.19456378,0.09268720,0.10000000,0.28290972,0,0,0.22865577
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,6,96,0.51228000,0.54166667,0.30138576,0.60081844,0.27902221,0.12383092,0.07825530,0.19144048,0.19090312,0.09300364,0.10000000,0.27640973,0,0,0.26640622
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,7,96,0.51228000,0.54166667,0.29998949,0.60177044,0.27985021,0.12439839,0.07884825,0.19197648,0.19161635,0.09356020,0.10000000,0.27766209,0,0,0.26503375
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,8,96,0.51228000,0.47916667,0.24098881,0.60272244,0.28067821,0.12684085,0.07267470,0.19251248,0.18993707,0.09411676,0.10000000,0.27540967,0,0,0.20605687
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,9,96,0.51228000,0.47916667,0.23959254,0.60367444,0.28150621,0.12740832,0.07326765,0.19304848,0.19065030,0.09467332,0.10000000,0.27666203,0,0,0.20468440
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,0,96,0.53478000,0.45833333,0.21147675,0.60799244,0.28718521,0.12509512,0.07714708,0.20254848,0.19701434,0.09927490,0.10000000,0.28249568,0,0,0.17667656
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,1,96,0.53478000,0.55208333,0.30715712,0.59493044,0.28800721,0.12284585,0.07587942,0.20308048,0.18686386,0.09982734,0.10000000,0.28059739,0,0,0.27203038
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,2,96,0.53478000,0.54166667,0.29464298,0.59587544,0.28882921,0.12372159,0.07667426,0.20361248,0.18884059,0.10037978,0.10000000,0.28251703,0,0,0.25953986
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,3,96,0.53478000,0.51041667,0.26139326,0.59682044,0.28965121,0.12522233,0.07788160,0.19614048,0.19335483,0.10093222,0.10000000,0.28578967,0,0,0.22631377
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,4,96,0.53478000,0.50000000,0.25015975,0.59776544,0.29047321,0.12609806,0.07867644,0.19667248,0.19533156,0.09348066,0.10000000,0.28562827,0,0,0.21510388
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,5,96,0.53478000,0.54166667,0.29328643,0.59871044,0.29129521,0.12541130,0.07844003,0.19720448,0.19096454,0.09403310,0.10000000,0.28416542,0,0,0.25825419
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,6,96,0.53478000,0.47916667,0.22513145,0.59965544,0.29211721,0.12784953,0.08026612,0.19773648,0.19928503,0.09458554,0.10000000,0.28946756,0,0,0.19012284
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,7,96,0.53478000,0.53125000,0.28512472,0.60060044,0.28093321,0.12639404,0.07957998,0.19826848,0.19308162,0.09489786,0.10000000,0.28160534,0,0,0.25013973
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,8,96,0.53478000,0.54166667,0.30403149,0.60154544,0.28175521,0.12664478,0.07195832,0.19880048,0.18251585,0.09545030,0.10000000,0.27460820,0,0,0.26907012
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,9,96,0.53478000,0.42708333,0.18619705,0.60249044,0.28257721,0.12264151,0.07433542,0.19933248,0.19669985,0.09600274,0.10000000,0.27726743,0,0,0.15125931
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,0,96,0.55878000,0.48958333,0.23598875,0.59400444,0.28973761,0.12652261,0.07787217,0.20977648,0.19492937,0.10134995,0.10000000,0.28853151,0,0,0.20083886
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,1,96,0.55878000,0.54166667,0.29177465,0.59494244,0.29055361,0.12551912,0.07742515,0.20230048,0.18928836,0.10189827,0.10000000,0.28638293,0,0,0.25664821
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,2,96,0.55878000,0.40625000,0.14701343,0.59588044,0.29136961,0.13014063,0.08069063,0.20282848,0.20648485,0.09444259,0.10000000,0.29433031,0,0,0.11191044
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,3,96,0.55878000,0.59375000,0.34594473,0.59681844,0.29218561,0.12507463,0.07756236,0.20335648,0.18435009,0.09499091,0.10000000,0.28338723,0,0,0.31086519
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,4,96,0.55878000,0.45833333,0.19990287,0.59775644,0.29300161,0.12969614,0.08082784,0.20388448,0.20154658,0.09553923,0.10000000,0.29341566,0,0,0.16484678
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,5,96,0.55878000,0.45833333,0.19852717,0.59869444,0.29381761,0.13025515,0.08141207,0.20441248,0.20224932,0.09608755,0.10000000,0.29464958,0,0,0.16349453
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,6,96,0.55878000,0.45833333,0.20967613,0.59963244,0.29463361,0.12281016,0.07351205,0.20494048,0.20247182,0.09663587,0.10000000,0.28489561,0,0,0.17466694
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,7,96,0.55878000,0.44791667,0.20551199,0.60057044,0.28344361,0.12322544,0.07405905,0.20546848,0.19387067,0.09694407,0.10000000,0.27848188,0,0,0.17052625
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,8,96,0.55878000,0.47916667,0.23752079,0.60150844,0.28425961,0.12284695,0.07402453,0.20599648,0.19076716,0.09749239,0.10000000,0.27768630,0,0,0.20255850
offline_rl_value_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,9,96,0.55878000,0.57291667,0.33629859,0.60244644,0.28507561,0.12059345,0.07275251,0.20652448,0.18005115,0.09804071,0.10000000,0.27283172,0,0,0.30135976
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,0,96,0.54100000,0.45833333,0.20375040,0.59408500,0.29674760,0.12578241,0.07862840,0.19356800,0.19948719,0.10034295,0.10000000,0.29180012,0,0,0.16860253
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,1,96,0.54100000,0.62500000,0.38040481,0.59503700,0.29757560,0.12134987,0.07592135,0.19410400,0.17990041,0.10089951,0.10000000,0.28222848,0,0,0.34528073
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,2,96,0.54100000,0.41666667,0.15644521,0.59598900,0.29840360,0.12816734,0.08063931,0.19464000,0.20598864,0.10145607,0.10000000,0.29701084,0,0,0.12134493
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,3,96,0.54100000,0.46875000,0.21922959,0.59694100,0.28722560,0.12671607,0.07995753,0.18717200,0.19979048,0.09376851,0.10000000,0.28707681,0,0,0.18415312
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,4,96,0.54100000,0.46875000,0.21783333,0.59789300,0.28805360,0.12728354,0.08055048,0.18770800,0.20050370,0.09432507,0.10000000,0.28832917,0,0,0.18278065
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,5,96,0.54100000,0.50000000,0.24982156,0.59884500,0.28888160,0.12691350,0.08052468,0.18824400,0.19741068,0.09488163,0.10000000,0.28755203,0,0,0.21479269
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,6,96,0.54100000,0.47916667,0.23533354,0.59979700,0.28970960,0.12810596,0.07352613,0.18878000,0.19065641,0.09543819,0.10000000,0.28259360,0,0,0.20032847
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,7,96,0.54100000,0.52083333,0.27844995,0.60074900,0.29053760,0.12742343,0.07329408,0.18931600,0.18629464,0.09599475,0.10000000,0.28113996,0,0,0.24346867
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,8,96,0.54100000,0.43750000,0.18802835,0.60170100,0.29136560,0.13049089,0.07553703,0.18985200,0.19715787,0.09655131,0.10000000,0.28780432,0,0,0.15307087
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,9,96,0.54100000,0.48958333,0.24823430,0.60265300,0.29219360,0.12149186,0.07461850,0.19038800,0.19104710,0.09710787,0.10000000,0.27964877,0,0,0.21330062
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,0,96,0.55900000,0.45833333,0.20857506,0.60426500,0.29755040,0.12386492,0.07719980,0.19534000,0.19693606,0.09895501,0.10000000,0.28738916,0,0,0.17368168
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,1,96,0.55900000,0.46875000,0.21829668,0.60522400,0.29838440,0.12412411,0.07759087,0.19588000,0.19638578,0.09951569,0.10000000,0.28797424,0,0,0.18342728
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,2,96,0.55900000,0.47916667,0.22493115,0.59217600,0.29921840,0.12438330,0.07798193,0.19642000,0.19639579,0.10007637,0.10000000,0.29150639,0,0,0.18973555
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,3,96,0.55900000,0.47916667,0.22352460,0.59313500,0.30005240,0.12495499,0.07857924,0.19696000,0.19711426,0.10063705,0.10000000,0.29276797,0,0,0.18835298
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,4,96,0.55900000,0.46875000,0.21672830,0.59409400,0.28888040,0.12538296,0.07913932,0.19750000,0.19853384,0.10095761,0.10000000,0.28898319,0,0,0.18158065
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,5,96,0.55900000,0.43750000,0.18193725,0.59505300,0.28971440,0.12689215,0.08035539,0.19804000,0.20305856,0.10151829,0.10000000,0.29227427,0,0,0.14681358
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,6,96,0.55900000,0.57291667,0.32519687,0.59601200,0.29054840,0.12340134,0.07827145,0.19858000,0.18728328,0.10207897,0.10000000,0.28474135,0,0,0.29009717
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,7,96,0.55900000,0.55208333,0.30281463,0.59697100,0.29138240,0.12459803,0.07928127,0.19912000,0.19053925,0.09463565,0.10000000,0.28527489,0,0,0.26773890
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,8,96,0.55900000,0.57291667,0.32518517,0.59793000,0.29221640,0.12454472,0.07946608,0.19165600,0.18872022,0.09519633,0.10000000,0.28518347,0,0,0.29013342
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,9,96,0.55900000,0.47916667,0.23278970,0.59888900,0.29305040,0.12792892,0.07391564,0.19219600,0.19085244,0.09575701,0.10000000,0.28496976,0,0,0.19776193
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,0,96,0.58150000,0.48958333,0.23922052,0.60241600,0.29805140,0.12420045,0.07668345,0.20124400,0.19281770,0.09989303,0.10000000,0.28773224,0,0,0.20428092
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,1,96,0.58150000,0.42708333,0.17105525,0.60336800,0.29887940,0.12664292,0.07851390,0.20178000,0.20114343,0.10044959,0.10000000,0.29304359,0,0,0.13613945
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,2,96,0.58150000,0.48958333,0.23642799,0.60432000,0.29970740,0.12533538,0.07786936,0.20231600,0.19424416,0.10100615,0.10000000,0.29023695,0,0,0.20153599
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,3,96,0.58150000,0.47916667,0.22081642,0.59126500,0.30053540,0.12621535,0.07866856,0.20285200,0.19678641,0.10156271,0.10000000,0.29511289,0,0,0.18559804
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,4,96,0.58150000,0.48958333,0.23054832,0.59221700,0.30136340,0.12647031,0.07905526,0.20338800,0.19623089,0.10211927,0.10000000,0.29568875,0,0,0.19535374
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,5,96,0.58150000,0.35416667,0.08448589,0.59316900,0.30219140,0.13110027,0.08232946,0.20392400,0.21343787,0.10267583,0.10000000,0.30573561,0,0,0.04931511
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,6,96,0.58150000,0.59375000,0.33903745,0.59412100,0.30301940,0.12448024,0.07817866,0.20446000,0.18496985,0.10323239,0.10000000,0.29142847,0,0,0.30389048
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,7,96,0.58150000,0.48958333,0.23489934,0.59507300,0.29184140,0.12771647,0.08059063,0.19699200,0.19780293,0.09554483,0.10000000,0.29164193,0,0,0.19977616
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,8,96,0.58150000,0.46875000,0.21124674,0.59602500,0.29266940,0.12890894,0.08159609,0.19752800,0.20105366,0.09610139,0.10000000,0.29424729,0,0,0.17614737
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,9,96,0.58150000,0.45833333,0.20528559,0.59697700,0.29349740,0.12978890,0.07439129,0.19806400,0.20303564,0.09665795,0.10000000,0.29121367,0,0,0.17021001
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,0,96,0.60550000,0.48958333,0.23430932,0.60184000,0.30009380,0.12620606,0.07765655,0.20813200,0.19353298,0.10161788,0.10000000,0.29206693,0,0,0.19935532
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,1,96,0.60550000,0.51041667,0.25517968,0.60278500,0.30091580,0.12614430,0.07783264,0.20866400,0.19170347,0.10217032,0.10000000,0.29195707,0,0,0.22024930
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,2,96,0.60550000,0.38541667,0.11716855,0.58972300,0.30173780,0.13045754,0.08089623,0.20919600,0.20819673,0.10272276,0.10000000,0.30426528,0,0,0.08191163
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,3,96,0.60550000,0.47916667,0.21593607,0.59066800,0.30255980,0.12820827,0.07962857,0.20972800,0.19748597,0.10327520,0.10000000,0.29941992,0,0,0.18070277
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,4,96,0.60550000,0.42708333,0.15890926,0.59161300,0.30338180,0.13033401,0.08124841,0.21026000,0.20453770,0.10382764,0.10000000,0.30404557,0,0,0.12369958
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,5,96,0.60550000,0.40625000,0.13678770,0.59255800,0.30420380,0.13152224,0.08224950,0.20278800,0.20778319,0.10438008,0.10000000,0.30664171,0,0,0.10160165
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,6,96,0.60550000,0.50000000,0.23683586,0.59350300,0.30502580,0.12927298,0.08098184,0.20332000,0.19707242,0.09692852,0.10000000,0.29971531,0,0,0.20167344
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,7,96,0.60550000,0.27083333,-0.00363137,0.59444800,0.29384180,0.13625499,0.08586445,0.20385200,0.22512526,0.09724084,0.10000000,0.31011859,0,0,-0.03877017
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,8,96,0.60550000,0.38541667,0.11739249,0.59539300,0.29466380,0.13338072,0.08418429,0.20438400,0.21187699,0.09779328,0.10000000,0.30392023,0,0,0.08227731
offline_rl_value_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,9,96,0.60550000,0.43750000,0.18081192,0.59633800,0.29548580,0.13238146,0.07573763,0.20491600,0.19623623,0.09834572,0.10000000,0.29421710,0,0,0.14572037
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,0,96,0.24300000,0.61458333,0.39879712,0.60819100,0.27673140,0.10493829,0.07260096,0.17691200,0.18539157,0.09108263,0.10000000,0.24723168,0,0,0.36400189
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,1,96,0.24300000,0.62500000,0.40866271,0.60905200,0.27748140,0.10513829,0.07293096,0.17739600,0.18476788,0.09158563,0.10000000,0.24768770,0,0,0.37388901
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,2,96,0.24300000,0.70833333,0.49642548,0.60991300,0.27823140,0.10315079,0.07181721,0.17788000,0.17526294,0.09208863,0.10000000,0.24340822,0,0,0.46167330
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,3,96,0.24300000,0.58333333,0.36162491,0.61077400,0.27898140,0.10741329,0.07482846,0.17836400,0.19113300,0.09259163,0.10000000,0.25265874,0,0,0.32689426
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,4,96,0.24300000,0.70833333,0.49650164,0.61163500,0.27973140,0.10417579,0.07288971,0.17884800,0.16654806,0.09309463,0.10000000,0.24307196,0,0,0.46179251
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,5,96,0.24300000,0.59375000,0.37939251,0.61249600,0.28048140,0.10812579,0.06769071,0.17933200,0.18114937,0.09359763,0.10000000,0.24668350,0,0,0.34470491
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,6,96,0.24300000,0.66666667,0.45730775,0.61335700,0.28123140,0.10645079,0.06678321,0.17981600,0.17291318,0.08609663,0.10000000,0.24099949,0,0,0.42264167
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,7,96,0.24300000,0.68750000,0.47830151,0.61421800,0.28198140,0.10633829,0.06690696,0.18030000,0.17102074,0.08659963,0.10000000,0.24077901,0,0,0.44365696
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,8,96,0.24300000,0.62500000,0.41600836,0.61507900,0.27072540,0.10826957,0.06843723,0.18078400,0.17871066,0.08686251,0.10000000,0.24024767,0,0,0.38138533
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,9,96,0.24300000,0.59375000,0.38136129,0.61594000,0.27147540,0.10971957,0.06959223,0.18126800,0.18316197,0.08736551,0.10000000,0.24340969,0,0,0.34675979
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,0,96,0.26100000,0.62500000,0.40070771,0.60763300,0.28073580,0.11270196,0.07349136,0.18055200,0.18507991,0.09162672,0.10000000,0.25561218,0,0,0.36589854
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,1,96,0.26100000,0.65625000,0.43878074,0.60850100,0.28149180,0.10427719,0.07293298,0.18104000,0.18144372,0.09213384,0.10000000,0.24869900,0,0,0.40399326
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,2,96,0.26100000,0.62500000,0.40412338,0.60936900,0.28224780,0.10573142,0.07409235,0.18152800,0.18590028,0.09264096,0.10000000,0.25187024,0,0,0.36935761
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,3,96,0.26100000,0.67708333,0.45849136,0.61023700,0.28300380,0.10468564,0.07360171,0.18201600,0.18020683,0.09314808,0.10000000,0.24962948,0,0,0.42374729
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,4,96,0.26100000,0.65625000,0.44412675,0.61110500,0.28375980,0.10582737,0.06655082,0.18250400,0.17338963,0.09365520,0.10000000,0.24456044,0,0,0.40940438
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,5,96,0.26100000,0.56250000,0.34270040,0.61197300,0.28451580,0.10915660,0.06894768,0.18299200,0.18545869,0.09416232,0.10000000,0.25179068,0,0,0.30799972
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,6,96,0.26100000,0.63541667,0.42506313,0.61284100,0.27326580,0.10702960,0.06780106,0.18348000,0.17666010,0.09442932,0.10000000,0.24247406,0,0,0.39038415
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,7,96,0.26100000,0.60416667,0.39168641,0.61370900,0.27402180,0.10848383,0.06896042,0.18396800,0.18111665,0.08693244,0.10000000,0.24356426,0,0,0.35702914
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,8,96,0.26100000,0.68750000,0.47943889,0.61457700,0.27477780,0.10650056,0.06785103,0.18445600,0.17161695,0.08743956,0.10000000,0.23929400,0,0,0.44480332
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,9,96,0.26100000,0.55208333,0.33349987,0.61544500,0.27553380,0.11107978,0.07107290,0.18494400,0.18876101,0.08794668,0.10000000,0.24923024,0,0,0.29888599
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,0,96,0.28350000,0.65625000,0.44087601,0.61524800,0.27784230,0.11031251,0.07015441,0.18386000,0.17702173,0.08990085,0.10000000,0.24726353,0,0,0.40625721
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,1,96,0.28350000,0.51041667,0.28381910,0.61610900,0.27859230,0.11520001,0.07357816,0.18434400,0.19542929,0.09040385,0.10000000,0.25786705,0,0,0.24922183
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,2,96,0.28350000,0.56250000,0.33511022,0.60296300,0.27934230,0.11415001,0.07308316,0.18482800,0.19029088,0.09090685,0.10000000,0.25856414,0,0,0.30018430
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,3,96,0.28350000,0.65625000,0.43400115,0.60382400,0.28009230,0.11185001,0.07176316,0.18531200,0.17951719,0.09140985,0.10000000,0.25360816,0,0,0.39909675
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,4,96,0.28350000,0.70833333,0.48837941,0.60468500,0.28084230,0.11080001,0.07126816,0.18579600,0.17381850,0.09191285,0.10000000,0.25135818,0,0,0.45349654
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,5,96,0.28350000,0.59375000,0.37066839,0.60554600,0.28159230,0.10674601,0.07359292,0.18628000,0.18793957,0.09241585,0.10000000,0.25390679,0,0,0.33580704
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,6,96,0.28350000,0.57291667,0.34714948,0.60640700,0.28234230,0.10788351,0.07454167,0.18676400,0.19112213,0.09291885,0.10000000,0.25639231,0,0,0.31230966
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,7,96,0.28350000,0.63541667,0.41265591,0.60726800,0.28309230,0.10652101,0.07384042,0.18724800,0.18415469,0.09342185,0.10000000,0.25346583,0,0,0.37783761
