method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,stress_axis,stress_level
offline_rl_value_selector,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42283333,0.65625000,0.44045760,0.60980833,0.25434998,0.11530380,0.07321103,0.20218133,0.17465164,0.09226033,operator_bias,2
offline_rl_value_selector,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42283333,0.53125000,0.30712637,0.61070433,0.25512998,0.11958744,0.07624409,0.19468133,0.19054792,0.09278393,operator_bias,2
offline_rl_value_selector,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42283333,0.64583333,0.42822221,0.61160033,0.25590998,0.11668358,0.07453339,0.19518533,0.17726295,0.09330753,operator_bias,2
offline_rl_value_selector,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42283333,0.58333333,0.36930380,0.61249633,0.25668998,0.11909222,0.06832495,0.19568933,0.17554173,0.09383113,operator_bias,2
offline_rl_value_selector,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42283333,0.54166667,0.32347714,0.61339233,0.25746998,0.12087586,0.06970801,0.19619333,0.18128801,0.09435473,operator_bias,2
offline_rl_value_selector,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42283333,0.64583333,0.43344482,0.61428833,0.25824998,0.11828450,0.06820357,0.19669733,0.16927179,0.09487833,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42116667,0.66666667,0.42674352,0.59354900,0.29954921,0.11688487,0.07482998,0.18716667,0.18001085,0.09719365,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42116667,0.62500000,0.38095800,0.59441700,0.30030521,0.11865160,0.07619559,0.18765467,0.18573615,0.09770077,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42116667,0.56250000,0.31291615,0.59528500,0.30106121,0.12104333,0.07797370,0.18814267,0.19399895,0.09820789,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42116667,0.56250000,0.31760467,0.59615300,0.30181721,0.11355605,0.07803407,0.18863067,0.19416902,0.09871501,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42116667,0.58333333,0.33858815,0.59702100,0.30257321,0.11344778,0.07816218,0.18911867,0.19228182,0.09922213,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42116667,0.52083333,0.27054630,0.59788900,0.30332921,0.11583951,0.07994030,0.18960667,0.20054463,0.09972925,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42116667,0.60416667,0.35829877,0.59875700,0.30408521,0.11385624,0.07883091,0.19009467,0.19104493,0.10023637,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42116667,0.60416667,0.36619050,0.59962500,0.30484121,0.11437297,0.07136752,0.19058267,0.18169023,0.10074349,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42116667,0.73958333,0.50958381,0.60049300,0.30559721,0.11082719,0.06922688,0.19107067,0.16584679,0.10125061,operator_bias,2
foundation_embedding_filter,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42116667,0.56250000,0.32615118,0.60136100,0.29434721,0.11620019,0.07303026,0.19155867,0.18749820,0.09351361,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,0,96,0.41983333,0.53125000,0.29060984,0.59613033,0.30016148,0.11640664,0.07248580,0.19315333,0.19023145,0.09378456,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,1,96,0.41983333,0.55208333,0.31314493,0.59697733,0.30089948,0.11628568,0.07260083,0.18562533,0.18832852,0.09427932,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,2,96,0.41983333,0.52083333,0.27851842,0.59782433,0.30163748,0.11772722,0.07374711,0.18610133,0.19276935,0.09477408,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,3,96,0.41983333,0.54166667,0.29953276,0.59867133,0.30237548,0.11760627,0.07386213,0.18657733,0.19086642,0.09526884,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,4,96,0.41983333,0.48958333,0.24264992,0.59951833,0.30311348,0.11967281,0.07542091,0.18705333,0.19784474,0.09576360,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,5,96,0.41983333,0.53125000,0.28592058,0.60036533,0.30385148,0.11892686,0.07512344,0.18752933,0.19340431,0.09625836,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,6,96,0.41983333,0.47916667,0.22903775,0.60121233,0.30458948,0.12099340,0.07668221,0.18800533,0.20038264,0.09675312,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,7,96,0.41983333,0.57291667,0.33391063,0.60205933,0.30532748,0.11068094,0.07487325,0.18848133,0.18911822,0.09724788,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,8,96,0.41983333,0.54166667,0.30502254,0.60290633,0.29405948,0.11166626,0.07577605,0.18895733,0.19299140,0.09750252,operator_bias,2
foundation_embedding_filter,peg_search_policy,operator_bias_2,small_budget,combined_stress,9,96,0.41983333,0.51041667,0.26730890,0.58974633,0.29479748,0.11310780,0.07692232,0.18943333,0.19799250,0.09799728,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42383333,0.58333333,0.33985828,0.60531233,0.29495868,0.12043043,0.07965208,0.18877733,0.18347147,0.09956451,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42383333,0.47916667,0.23384647,0.60619433,0.29572668,0.12408061,0.07425992,0.18927333,0.19681976,0.10007987,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42383333,0.44791667,0.19916855,0.60707633,0.29649468,0.12554330,0.07542800,0.18976933,0.20128681,0.10059523,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42383333,0.42708333,0.17561879,0.60795833,0.29726268,0.12669348,0.07638984,0.19026533,0.20448510,0.10111059,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42383333,0.52083333,0.27575951,0.60884033,0.29803068,0.12440617,0.07508292,0.19076133,0.19372714,0.09362195,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42383333,0.47916667,0.22995342,0.60972233,0.29879868,0.12618135,0.07645726,0.19125733,0.19946293,0.09413731,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42383333,0.45833333,0.20640366,0.61060433,0.29956668,0.12733153,0.07741909,0.19175333,0.20266122,0.09465267,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42383333,0.62500000,0.38316091,0.61148633,0.30033468,0.12285672,0.07466843,0.19224933,0.18302201,0.09516803,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42383333,0.34375000,0.08140698,0.61236833,0.30110268,0.13181940,0.08078651,0.19274533,0.21793905,0.09568339,operator_bias,2
foundation_embedding_filter,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42383333,0.41666667,0.15492358,0.59924333,0.30187068,0.13015709,0.07989210,0.19324133,0.21027887,0.09619875,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42050000,0.56250000,0.31785679,0.60025767,0.30487734,0.11971234,0.07368253,0.19300400,0.18855691,0.09455755,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42050000,0.54166667,0.29585865,0.60111867,0.30562734,0.12084984,0.07463128,0.18548400,0.19173947,0.09506055,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42050000,0.52083333,0.27807816,0.60197967,0.29437134,0.12153111,0.07533655,0.18596800,0.19435439,0.09532343,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42050000,0.47916667,0.23230292,0.60284067,0.29512134,0.12329361,0.07669780,0.18645200,0.20007445,0.09582643,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42050000,0.48958333,0.24216852,0.60370167,0.29587134,0.12349361,0.07702780,0.18693600,0.19945076,0.09632943,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42050000,0.43750000,0.18526512,0.60456267,0.29662134,0.12556861,0.07859530,0.18742000,0.20643957,0.09683243,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42050000,0.47916667,0.22542807,0.59141667,0.29737134,0.12483111,0.07830655,0.18790400,0.20256991,0.09733543,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42050000,0.45833333,0.20190917,0.59227767,0.29812134,0.12596861,0.07925530,0.18838800,0.20575247,0.09783843,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42050000,0.48958333,0.23999247,0.59313867,0.29887134,0.11753961,0.07869256,0.18887200,0.20211104,0.09834143,operator_bias,2
foundation_embedding_filter,mobile_place_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42050000,0.51041667,0.26098624,0.59399967,0.29962134,0.11742711,0.07881631,0.18935600,0.20021860,0.09884443,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42283333,0.57291667,0.32788267,0.60547033,0.30239288,0.12471743,0.07364062,0.18658533,0.18709691,0.09930119,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42283333,0.52083333,0.27090728,0.60638033,0.30318488,0.12682203,0.07523865,0.18709733,0.19412243,0.09983303,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42283333,0.53125000,0.28070088,0.60729033,0.30397688,0.12705162,0.07559918,0.18760933,0.19353544,0.10036487,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42283333,0.52083333,0.26823816,0.60820033,0.30476888,0.12790622,0.07637221,0.18812133,0.19548596,0.10089671,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42283333,0.63541667,0.39527481,0.60911033,0.30556088,0.11700681,0.07419000,0.18863333,0.18173123,0.10142855,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42283333,0.55208333,0.31193397,0.61002033,0.29434688,0.11959268,0.07616330,0.18914533,0.19199536,0.09371627,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42283333,0.58333333,0.34089677,0.59692333,0.29513888,0.11919728,0.07611134,0.18965733,0.18943115,0.09424811,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42283333,0.54166667,0.29504954,0.59783333,0.29593088,0.12098937,0.07750312,0.19016933,0.19518792,0.09477995,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42283333,0.45833333,0.20468965,0.59874333,0.29672288,0.12403147,0.07971990,0.19068133,0.20601968,0.09531179,operator_bias,2
foundation_embedding_filter,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42283333,0.56250000,0.31463676,0.59965333,0.29751488,0.12144857,0.07822418,0.19119333,0.19401395,0.09584363,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42116667,0.69791667,0.56539288,0.65611100,0.17875345,0.08878113,0.06107093,0.19499467,0.14156633,0.06828174,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42116667,0.65625000,0.51950452,0.65704900,0.17956945,0.09059014,0.06248016,0.19552267,0.14734407,0.06883006,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42116667,0.63541667,0.49847379,0.65798700,0.18038545,0.09177415,0.06347689,0.19605067,0.14057931,0.06937838,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42116667,0.61458333,0.47484176,0.65892500,0.18120145,0.09295816,0.06447362,0.19657867,0.14381955,0.06992670,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42116667,0.65625000,0.51797873,0.65986300,0.18201745,0.09226716,0.06423284,0.19710667,0.13944730,0.07047502,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42116667,0.67708333,0.54542265,0.66080100,0.18283345,0.09220117,0.05640057,0.19763467,0.13761254,0.07102334,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42116667,0.67708333,0.54404695,0.66173900,0.18364945,0.09276018,0.05698480,0.19816267,0.13831528,0.07157166,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42116667,0.66666667,0.53154309,0.66267700,0.18446545,0.09363169,0.05777528,0.19869067,0.14028677,0.07211998,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42116667,0.64583333,0.50791106,0.66361500,0.18528145,0.09481570,0.05877201,0.19921867,0.14352701,0.07266830,operator_bias,2
proposed_causal_mechanism_selector_v4,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42116667,0.62500000,0.48579979,0.66455300,0.18609745,0.09599970,0.05976874,0.19174267,0.14676725,0.07321662,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,0,96,0.41983333,0.69791667,0.56824898,0.66269633,0.18286876,0.08666151,0.05854183,0.19526533,0.13829593,0.07523471,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,1,96,0.41983333,0.62500000,0.48591983,0.64960633,0.18366676,0.08939534,0.06055672,0.19578133,0.14842447,0.07577067,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,2,96,0.41983333,0.65625000,0.51924012,0.65052333,0.18446476,0.08900416,0.06050912,0.19629733,0.14530523,0.06830263,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,3,96,0.41983333,0.62500000,0.48451078,0.65144033,0.18526276,0.09048798,0.06169901,0.19681333,0.14979849,0.06883859,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,4,96,0.41983333,0.65625000,0.51655044,0.65235733,0.18606076,0.09009681,0.06165140,0.19732933,0.14667925,0.06937455,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,5,96,0.41983333,0.68750000,0.54859009,0.65327433,0.18685876,0.08970563,0.06160380,0.19784533,0.14356001,0.06991051,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,6,96,0.41983333,0.62500000,0.48307755,0.65419133,0.18765676,0.09212696,0.06341244,0.19836133,0.14185452,0.07044647,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,7,96,0.41983333,0.65625000,0.51511720,0.65510833,0.18845476,0.09173578,0.06336483,0.19887733,0.13873528,0.07098243,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,8,96,0.41983333,0.69791667,0.55980579,0.65602533,0.18925276,0.09103210,0.06311098,0.19138933,0.13434729,0.07151839,operator_bias,2
proposed_causal_mechanism_selector_v4,peg_search_policy,operator_bias_2,small_budget,combined_stress,9,96,0.41983333,0.56250000,0.41379478,0.65694233,0.19005076,0.09564093,0.06636337,0.19190533,0.15152805,0.07205435,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42383333,0.75000000,0.61842401,0.66765733,0.18584084,0.09658795,0.05579341,0.19648133,0.12941182,0.07076215,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42383333,0.60416667,0.46123341,0.66860933,0.18666884,0.10153042,0.05927386,0.19701733,0.14788755,0.07131871,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42383333,0.57291667,0.42645265,0.66956133,0.18749684,0.10303538,0.06048557,0.19755333,0.15240703,0.07187527,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42383333,0.60416667,0.45844088,0.67051333,0.18832484,0.10266534,0.06045977,0.19808933,0.14931400,0.07243183,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42383333,0.68750000,0.54606995,0.67146533,0.18915284,0.10073281,0.05940272,0.19862533,0.13987723,0.07298839,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42383333,0.62500000,0.47790469,0.67241733,0.18998084,0.10317527,0.06123317,0.19916133,0.14820296,0.07354495,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42383333,0.60416667,0.45842412,0.65936233,0.17880284,0.10391151,0.06199514,0.19169333,0.15144632,0.07386139,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42383333,0.61458333,0.46815602,0.66031433,0.17963084,0.10416647,0.06238184,0.19222933,0.15089080,0.07441795,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42383333,0.55208333,0.39999076,0.66126633,0.18045884,0.10660894,0.06421230,0.19276533,0.15921653,0.07497451,operator_bias,2
proposed_causal_mechanism_selector_v4,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42383333,0.59375000,0.44310716,0.66221833,0.18128684,0.10592640,0.06398025,0.19330133,0.15485476,0.07553107,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42050000,0.54166667,0.39310117,0.65301967,0.18772310,0.09571348,0.06357682,0.19523200,0.16016956,0.06812246,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42050000,0.57291667,0.42512026,0.65395067,0.18853310,0.09533076,0.06353794,0.19575600,0.15706081,0.06866666,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42050000,0.54166667,0.39037035,0.65488167,0.18934310,0.09682304,0.06473656,0.19628000,0.16156456,0.06921086,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42050000,0.64583333,0.50288790,0.65581267,0.19015310,0.09425282,0.06325392,0.19680400,0.13956955,0.06975506,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42050000,0.63541667,0.49613274,0.65674367,0.17895710,0.09466387,0.06379656,0.19732800,0.14096816,0.07005914,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42050000,0.57291667,0.42799833,0.65767467,0.17976710,0.09709365,0.06561393,0.19785200,0.14927815,0.07060334,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42050000,0.62500000,0.48227375,0.65860567,0.18057710,0.09608593,0.06516254,0.19837600,0.14363190,0.07114754,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42050000,0.64583333,0.50972795,0.65953667,0.18138710,0.09601571,0.05732591,0.19890000,0.14179190,0.07169174,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42050000,0.62500000,0.48762696,0.66046767,0.18219710,0.09719549,0.05831828,0.19142000,0.14502689,0.07223594,operator_bias,2
proposed_causal_mechanism_selector_v4,mobile_place_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42050000,0.69791667,0.56415872,0.66139867,0.18300710,0.09556277,0.05745439,0.19194400,0.13684314,0.07278014,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42283333,0.61458333,0.46970995,0.65736433,0.18437032,0.09831457,0.06175404,0.19632133,0.15044097,0.07235274,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42283333,0.64583333,0.50165704,0.65834433,0.18522232,0.09796145,0.06174569,0.19687333,0.14736892,0.07292578,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42283333,0.59375000,0.44457881,0.65932433,0.18607432,0.10010832,0.06338734,0.19742533,0.15444687,0.07349882,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42283333,0.66666667,0.52103857,0.66030433,0.18692632,0.09850520,0.06255399,0.19797733,0.14629982,0.07407186,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42283333,0.70833333,0.56671514,0.66128433,0.18777832,0.09783958,0.06233938,0.19852933,0.13195403,0.07464490,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42283333,0.69791667,0.55414957,0.66226433,0.18863032,0.09873645,0.06315603,0.19908133,0.13395698,0.07521794,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42283333,0.61458333,0.46520760,0.66324433,0.18948232,0.10182083,0.06541643,0.19162933,0.14484118,0.07579098,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42283333,0.56250000,0.40941000,0.66422433,0.19033432,0.10396770,0.06705808,0.19218133,0.15191913,0.06836002,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42283333,0.61458333,0.47591513,0.66520433,0.17918032,0.10253335,0.05838975,0.19273333,0.14574194,0.06869294,operator_bias,2
proposed_causal_mechanism_selector_v4,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42283333,0.71875000,0.58575939,0.66618433,0.18003232,0.09999273,0.05693765,0.19328533,0.13378864,0.06926598,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42116667,0.64583333,0.59063417,0.73404600,0.11712692,0.07280582,0.04636063,0.17689867,0.11604222,0.05531321,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42116667,0.67708333,0.62259155,0.73501900,0.11797292,0.07244847,0.04634792,0.17744667,0.11296493,0.05588213,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42116667,0.70833333,0.65454894,0.73599200,0.11881892,0.07209112,0.04633521,0.17799467,0.10988764,0.05645105,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42116667,0.66666667,0.61273121,0.73696500,0.11966492,0.07392127,0.04776624,0.17053867,0.10568660,0.05701997,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42116667,0.77083333,0.72258576,0.73793800,0.12051092,0.07137641,0.04630978,0.17108667,0.09372806,0.05758889,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42116667,0.72916667,0.67664598,0.73891100,0.12135692,0.07320656,0.04774082,0.17163467,0.09953202,0.05815781,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42116667,0.77083333,0.72675058,0.73988400,0.11019692,0.07208048,0.04727837,0.17218267,0.09461833,0.05048261,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42116667,0.73958333,0.69193897,0.74085700,0.11104292,0.07359813,0.04850316,0.17273067,0.09915354,0.05105153,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42116667,0.77083333,0.73045963,0.74183000,0.11188892,0.07324078,0.04048645,0.17327867,0.09607625,0.05162045,operator_bias,2
interventional_mechanism_value_selector_v5,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42116667,0.77083333,0.72903251,0.74280300,0.11273492,0.07382093,0.04109248,0.17382667,0.09680521,0.05218937,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,0,96,0.41983333,0.73958333,0.69922345,0.74263333,0.11099169,0.06862818,0.04298004,0.17030933,0.10228698,0.05520117,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,1,96,0.41983333,0.72916667,0.68361187,0.72957833,0.11181969,0.06950815,0.04377924,0.17084533,0.10482924,0.05575773,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,2,96,0.41983333,0.64583333,0.59319028,0.73053033,0.11264769,0.07257561,0.04602220,0.17138133,0.11569247,0.05631429,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,3,96,0.41983333,0.78125000,0.73646018,0.73148233,0.11347569,0.06908058,0.04393390,0.17191733,0.09991195,0.05687085,operator_bias,2
