split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error,ablation,interpretation
combined_stress,intervention_gap,peg_search_policy,2,84,0.535714,0.557704,0.166206,0.093292,0.057996,0.275497,0.071942,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,peg_search_policy,3,84,0.714286,0.558472,0.166794,0.088349,0.054533,0.274088,0.072332,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,peg_search_policy,4,84,0.666667,0.559240,0.167382,0.090192,0.047997,0.274940,0.072721,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,peg_search_policy,5,84,0.630952,0.560008,0.167970,0.091677,0.049205,0.275673,0.073111,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,peg_search_policy,6,84,0.642857,0.560776,0.168558,0.091735,0.049374,0.275930,0.073500,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,deformable_pull_policy,0,84,0.535714,0.595697,0.164097,0.090667,0.051577,0.273381,0.072037,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,deformable_pull_policy,1,84,0.595238,0.596505,0.164715,0.089317,0.050731,0.273182,0.072447,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,deformable_pull_policy,2,84,0.571429,0.597313,0.165333,0.090468,0.051702,0.273816,0.072857,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,deformable_pull_policy,3,84,0.607143,0.598121,0.165951,0.089833,0.051375,0.273855,0.073267,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,deformable_pull_policy,4,84,0.571429,0.598929,0.166569,0.091340,0.052606,0.274608,0.073677,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,deformable_pull_policy,5,84,0.619048,0.599737,0.167187,0.090348,0.052019,0.274528,0.074087,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,deformable_pull_policy,6,84,0.535714,0.600545,0.167805,0.093284,0.054288,0.275757,0.074497,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,mobile_place_policy,0,84,0.607143,0.585313,0.164867,0.094838,0.053994,0.270648,0.076617,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,mobile_place_policy,1,84,0.571429,0.586097,0.165467,0.096332,0.055211,0.271389,0.077015,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,mobile_place_policy,2,84,0.583333,0.586881,0.166067,0.088394,0.054909,0.271654,0.077412,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,mobile_place_policy,3,84,0.619048,0.587665,0.166667,0.087746,0.054569,0.271681,0.077810,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,mobile_place_policy,4,84,0.523810,0.588449,0.167267,0.091026,0.057084,0.273017,0.078207,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,mobile_place_policy,5,84,0.583333,0.589233,0.167867,0.089663,0.056224,0.272806,0.078605,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,mobile_place_policy,6,84,0.559524,0.574009,0.168467,0.090801,0.057182,0.273428,0.079003,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,force_limited_twist_policy,0,84,0.607143,0.588737,0.167740,0.092097,0.049302,0.275910,0.077119,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,force_limited_twist_policy,1,84,0.583333,0.589577,0.168382,0.093265,0.050291,0.276560,0.077546,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,force_limited_twist_policy,2,84,0.642857,0.590417,0.169024,0.091933,0.049463,0.276377,0.077972,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,force_limited_twist_policy,3,84,0.619048,0.591257,0.169666,0.093101,0.050451,0.277027,0.078398,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,force_limited_twist_policy,4,84,0.654762,0.592097,0.170308,0.092483,0.050143,0.277082,0.078824,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,force_limited_twist_policy,5,84,0.547619,0.592937,0.170950,0.096151,0.052948,0.278565,0.079251,minus_cost_constraint,selects too many redundant interventions
combined_stress,intervention_gap,force_limited_twist_policy,6,84,0.583333,0.593777,0.171592,0.095533,0.052639,0.278620,0.071673,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,contact_grasp_policy,0,84,0.607143,0.581280,0.178672,0.097927,0.051334,0.277769,0.080103,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,contact_grasp_policy,1,84,0.630952,0.582128,0.179320,0.097671,0.051289,0.277946,0.080533,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,contact_grasp_policy,2,84,0.583333,0.582977,0.179968,0.099558,0.052802,0.278839,0.080963,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,contact_grasp_policy,3,84,0.642857,0.583824,0.180616,0.098230,0.051978,0.278659,0.081394,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,contact_grasp_policy,4,84,0.654762,0.584673,0.169258,0.097551,0.051726,0.278956,0.073628,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,contact_grasp_policy,5,84,0.559524,0.585520,0.169906,0.100866,0.054276,0.280325,0.074058,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,contact_grasp_policy,6,84,0.619048,0.586368,0.170554,0.099539,0.053453,0.272142,0.074489,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,peg_search_policy,0,84,0.571429,0.562765,0.178871,0.096848,0.055087,0.275791,0.076357,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,peg_search_policy,1,84,0.547619,0.563589,0.179501,0.098007,0.056067,0.276433,0.076775,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,peg_search_policy,2,84,0.642857,0.564413,0.180131,0.095595,0.054451,0.275885,0.077193,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,peg_search_policy,3,84,0.630952,0.565237,0.180761,0.096397,0.055171,0.276408,0.077611,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,peg_search_policy,4,84,0.595238,0.566061,0.169385,0.097133,0.055944,0.277169,0.077837,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,peg_search_policy,5,84,0.511905,0.566885,0.170015,0.100078,0.058221,0.278407,0.078255,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,peg_search_policy,6,84,0.702381,0.567709,0.170645,0.094809,0.054529,0.276906,0.078673,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,deformable_pull_policy,0,84,0.642857,0.600518,0.176606,0.099938,0.055460,0.272825,0.076321,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,deformable_pull_policy,1,84,0.583333,0.601382,0.177266,0.094186,0.056761,0.273844,0.076760,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,deformable_pull_policy,2,84,0.619048,0.586238,0.177926,0.093582,0.056465,0.273911,0.077199,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,deformable_pull_policy,3,84,0.440476,0.587102,0.178586,0.099406,0.060841,0.276121,0.077637,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,deformable_pull_policy,4,84,0.511905,0.587966,0.179246,0.097730,0.059767,0.275830,0.078076,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,deformable_pull_policy,5,84,0.607143,0.588830,0.179906,0.095340,0.050170,0.275302,0.078514,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,deformable_pull_policy,6,84,0.523810,0.589694,0.180566,0.098307,0.052470,0.276559,0.078953,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,mobile_place_policy,0,84,0.666667,0.571262,0.175228,0.095962,0.048829,0.277140,0.079435,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,mobile_place_policy,1,84,0.559524,0.572102,0.175870,0.099630,0.051635,0.278623,0.079861,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,mobile_place_policy,2,84,0.630952,0.572942,0.176512,0.097941,0.050547,0.278321,0.080287,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,mobile_place_policy,3,84,0.642857,0.573782,0.177154,0.098037,0.050758,0.278614,0.080714,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,mobile_place_policy,4,84,0.559524,0.574622,0.177796,0.100991,0.053044,0.279859,0.081140,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,mobile_place_policy,5,84,0.642857,0.575462,0.178438,0.098945,0.051697,0.279438,0.081566,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,mobile_place_policy,6,84,0.571429,0.576302,0.179080,0.101541,0.053724,0.272560,0.073988,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,force_limited_twist_policy,0,84,0.547619,0.586798,0.175179,0.102658,0.053038,0.273640,0.077942,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,force_limited_twist_policy,1,84,0.666667,0.587694,0.175863,0.091567,0.050464,0.272890,0.078397,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,force_limited_twist_policy,2,84,0.559524,0.588590,0.176547,0.095266,0.053301,0.274401,0.078852,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,force_limited_twist_policy,3,84,0.642857,0.589486,0.177231,0.093250,0.051985,0.274008,0.079307,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,force_limited_twist_policy,4,84,0.595238,0.590382,0.177915,0.095163,0.053524,0.274924,0.079762,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,force_limited_twist_policy,5,84,0.619048,0.591278,0.178599,0.094934,0.053506,0.275126,0.080217,minus_cost_constraint,selects too many redundant interventions
combined_stress,compound_spurious_shift,force_limited_twist_policy,6,84,0.738095,0.592174,0.179283,0.091847,0.051412,0.274375,0.080672,minus_cost_constraint,selects too many redundant interventions
combined_stress,iid_mechanisms,contact_grasp_policy,0,84,0.714286,0.551538,0.247405,0.103793,0.070857,0.195571,0.069662,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,contact_grasp_policy,1,84,0.595238,0.552346,0.248023,0.107800,0.073904,0.197157,0.070072,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,contact_grasp_policy,2,84,0.750000,0.553154,0.248641,0.103594,0.070982,0.196006,0.070482,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,contact_grasp_policy,3,84,0.630952,0.553962,0.249259,0.107601,0.074029,0.197592,0.070892,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,contact_grasp_policy,4,84,0.714286,0.554770,0.249877,0.105537,0.072664,0.197155,0.071302,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,contact_grasp_policy,5,84,0.630952,0.555578,0.250495,0.108474,0.074933,0.198384,0.071712,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,contact_grasp_policy,6,84,0.654762,0.556386,0.251113,0.108195,0.074865,0.190538,0.072122,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,peg_search_policy,0,84,0.654762,0.530734,0.245677,0.102158,0.073841,0.192688,0.072746,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,peg_search_policy,1,84,0.726190,0.531518,0.246277,0.100438,0.072722,0.192357,0.073143,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,peg_search_policy,2,84,0.690476,0.516294,0.246877,0.101933,0.073939,0.193098,0.073541,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,peg_search_policy,3,84,0.607143,0.517078,0.247477,0.104856,0.076194,0.194316,0.065935,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,peg_search_policy,4,84,0.654762,0.517862,0.248077,0.103850,0.075594,0.194224,0.066332,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,peg_search_policy,5,84,0.666667,0.518646,0.248677,0.103916,0.067769,0.194489,0.066730,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,peg_search_policy,6,84,0.559524,0.519430,0.249277,0.107553,0.070543,0.195944,0.067127,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,deformable_pull_policy,0,84,0.630952,0.562895,0.251685,0.105847,0.073649,0.195881,0.070047,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,deformable_pull_policy,1,84,0.619048,0.563719,0.252315,0.106649,0.074369,0.196404,0.070465,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,deformable_pull_policy,2,84,0.666667,0.564543,0.252945,0.105665,0.073792,0.196332,0.070883,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,deformable_pull_policy,3,84,0.607143,0.565367,0.253575,0.107896,0.075550,0.197332,0.071301,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,deformable_pull_policy,4,84,0.678571,0.566191,0.242199,0.105418,0.073987,0.197021,0.071527,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,deformable_pull_policy,5,84,0.571429,0.551007,0.242829,0.109077,0.076783,0.198497,0.071945,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,deformable_pull_policy,6,84,0.619048,0.551831,0.243459,0.108093,0.076206,0.198424,0.072363,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,mobile_place_policy,0,84,0.571429,0.547119,0.248065,0.110965,0.075892,0.191762,0.071860,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,mobile_place_policy,1,84,0.642857,0.547919,0.248677,0.109254,0.074782,0.191440,0.072266,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,mobile_place_policy,2,84,0.571429,0.548719,0.249289,0.103825,0.076306,0.192546,0.072672,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,mobile_place_policy,3,84,0.523810,0.533511,0.249901,0.105685,0.077791,0.193414,0.073078,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,mobile_place_policy,4,84,0.595238,0.534311,0.250513,0.103974,0.076682,0.193092,0.073483,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,mobile_place_policy,5,84,0.595238,0.535111,0.251125,0.104406,0.077129,0.193484,0.065885,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,mobile_place_policy,6,84,0.666667,0.535911,0.251737,0.102695,0.068015,0.193161,0.066291,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,force_limited_twist_policy,0,84,0.654762,0.547143,0.248618,0.103873,0.075495,0.194490,0.070625,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,force_limited_twist_policy,1,84,0.595238,0.547999,0.249272,0.106122,0.069267,0.195506,0.071060,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,force_limited_twist_policy,2,84,0.595238,0.548855,0.249926,0.106584,0.069746,0.195926,0.071494,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,force_limited_twist_policy,3,84,0.726190,0.549711,0.250580,0.103118,0.067370,0.195036,0.071929,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,force_limited_twist_policy,4,84,0.619048,0.550567,0.251234,0.106795,0.070184,0.196528,0.072363,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,force_limited_twist_policy,5,84,0.619048,0.551423,0.251888,0.107257,0.070663,0.196948,0.072798,classifier_only_selection,predictive classifier replaces causal score
combined_stress,iid_mechanisms,force_limited_twist_policy,6,84,0.619048,0.552279,0.252542,0.107720,0.071141,0.197368,0.073232,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,contact_grasp_policy,0,84,0.571429,0.539421,0.256341,0.111261,0.071707,0.195898,0.073557,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,contact_grasp_policy,1,84,0.702381,0.540309,0.257019,0.107813,0.069349,0.195024,0.074008,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,contact_grasp_policy,2,84,0.702381,0.541197,0.257697,0.108293,0.069845,0.195460,0.074459,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,contact_grasp_policy,3,84,0.547619,0.542085,0.258375,0.113416,0.073716,0.197444,0.074910,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,contact_grasp_policy,4,84,0.619048,0.542973,0.259053,0.111753,0.072655,0.197166,0.075361,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,contact_grasp_policy,5,84,0.666667,0.543861,0.259731,0.110805,0.072114,0.197125,0.075812,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,contact_grasp_policy,6,84,0.607143,0.544749,0.260409,0.113070,0.073908,0.198157,0.076263,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,peg_search_policy,0,84,0.630952,0.523193,0.258045,0.108566,0.074655,0.194112,0.070980,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,peg_search_policy,1,84,0.511905,0.524057,0.258705,0.112605,0.077733,0.195727,0.071418,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,peg_search_policy,2,84,0.607143,0.524921,0.259365,0.110214,0.076140,0.195198,0.071857,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,peg_search_policy,3,84,0.642857,0.509777,0.260025,0.109610,0.075844,0.195265,0.072295,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,peg_search_policy,4,84,0.559524,0.510641,0.260685,0.112577,0.078144,0.196522,0.072734,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,peg_search_policy,5,84,0.630952,0.511505,0.261345,0.110901,0.077070,0.196232,0.073173,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,peg_search_policy,6,84,0.476190,0.512369,0.262005,0.116011,0.072923,0.198204,0.073611,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,deformable_pull_policy,0,84,0.595238,0.550530,0.260435,0.109965,0.072024,0.195013,0.073815,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,deformable_pull_policy,1,84,0.595238,0.551434,0.261125,0.110454,0.072530,0.195457,0.074274,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,deformable_pull_policy,2,84,0.523810,0.552338,0.261815,0.113086,0.074592,0.196615,0.074733,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,deformable_pull_policy,3,84,0.571429,0.553242,0.262505,0.112146,0.074060,0.196583,0.075192,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,deformable_pull_policy,4,84,0.523810,0.554146,0.263195,0.114063,0.075603,0.197503,0.075651,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,deformable_pull_policy,5,84,0.523810,0.555050,0.263885,0.114552,0.076109,0.197947,0.076110,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,deformable_pull_policy,6,84,0.547619,0.555954,0.264575,0.114327,0.076095,0.198153,0.076569,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,mobile_place_policy,0,84,0.452381,0.539810,0.260608,0.120358,0.078911,0.202259,0.070213,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,mobile_place_policy,1,84,0.571429,0.540690,0.261280,0.117262,0.076808,0.201500,0.070660,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,mobile_place_policy,2,84,0.511905,0.541570,0.261952,0.119524,0.078598,0.194524,0.071106,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,mobile_place_policy,3,84,0.559524,0.542450,0.262624,0.118571,0.078052,0.194479,0.071553,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,mobile_place_policy,4,84,0.559524,0.527322,0.263296,0.111043,0.078063,0.194911,0.072000,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,mobile_place_policy,5,84,0.571429,0.528202,0.263968,0.111161,0.078296,0.195224,0.072447,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,mobile_place_policy,6,84,0.619048,0.529082,0.264640,0.110208,0.069746,0.195180,0.072893,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,force_limited_twist_policy,0,84,0.571429,0.554850,0.260417,0.111650,0.077181,0.196130,0.076474,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,force_limited_twist_policy,1,84,0.571429,0.539778,0.261131,0.112157,0.077704,0.196590,0.076950,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,force_limited_twist_policy,2,84,0.642857,0.540714,0.261845,0.110520,0.076671,0.196336,0.069421,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,force_limited_twist_policy,3,84,0.678571,0.541650,0.262559,0.109955,0.068411,0.196439,0.069896,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,force_limited_twist_policy,4,84,0.619048,0.542586,0.263273,0.112247,0.070232,0.197494,0.070372,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,force_limited_twist_policy,5,84,0.595238,0.543522,0.263987,0.113468,0.071275,0.198192,0.070847,classifier_only_selection,predictive classifier replaces causal score
combined_stress,color_mechanism_confound,force_limited_twist_policy,6,84,0.583333,0.544458,0.264701,0.114332,0.072058,0.198771,0.071323,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,contact_grasp_policy,0,84,0.559524,0.533855,0.269057,0.112593,0.078762,0.195638,0.077373,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,contact_grasp_policy,1,84,0.523810,0.534663,0.257669,0.113320,0.071521,0.196392,0.077591,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,contact_grasp_policy,2,84,0.607143,0.535471,0.258287,0.111256,0.070157,0.195954,0.069997,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,contact_grasp_policy,3,84,0.559524,0.536279,0.258905,0.113121,0.071646,0.196826,0.070406,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,contact_grasp_policy,4,84,0.571429,0.537087,0.259523,0.113200,0.071839,0.197103,0.070816,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,contact_grasp_policy,5,84,0.642857,0.537895,0.260141,0.111493,0.070733,0.196785,0.071226,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,contact_grasp_policy,6,84,0.571429,0.538703,0.260759,0.114072,0.072742,0.197895,0.071636,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,peg_search_policy,0,84,0.595238,0.513052,0.267329,0.116105,0.072146,0.199807,0.072452,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,peg_search_policy,1,84,0.678571,0.513836,0.267929,0.114028,0.070768,0.199358,0.072850,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,peg_search_policy,2,84,0.571429,0.514620,0.268529,0.117666,0.073542,0.200813,0.073248,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,peg_search_policy,3,84,0.547619,0.515404,0.257123,0.118022,0.074032,0.201435,0.073453,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,peg_search_policy,4,84,0.642857,0.516188,0.257723,0.115588,0.072394,0.200867,0.073851,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,peg_search_policy,5,84,0.595238,0.516972,0.258323,0.117440,0.073871,0.201727,0.074248,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,peg_search_policy,6,84,0.523810,0.517756,0.258923,0.120006,0.075866,0.194821,0.074646,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,deformable_pull_policy,0,84,0.595238,0.545213,0.261331,0.118299,0.070968,0.194759,0.077565,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,deformable_pull_policy,1,84,0.500000,0.546037,0.261961,0.121601,0.073505,0.196115,0.077983,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,deformable_pull_policy,2,84,0.488095,0.546861,0.262591,0.114400,0.073745,0.196638,0.070397,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,deformable_pull_policy,3,84,0.559524,0.547685,0.263221,0.112702,0.072648,0.196328,0.070815,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,deformable_pull_policy,4,84,0.511905,0.548509,0.263851,0.114575,0.074147,0.197208,0.071233,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,deformable_pull_policy,5,84,0.535714,0.549333,0.264481,0.114306,0.074089,0.197374,0.071651,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,deformable_pull_policy,6,84,0.595238,0.550157,0.265111,0.112965,0.073252,0.197183,0.072069,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,mobile_place_policy,0,84,0.642857,0.529436,0.257712,0.112200,0.070395,0.197572,0.071375,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,mobile_place_policy,1,84,0.535714,0.530236,0.258324,0.115846,0.073178,0.199035,0.071780,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,mobile_place_policy,2,84,0.607143,0.531036,0.258936,0.114135,0.072068,0.198713,0.072186,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,mobile_place_policy,3,84,0.476190,0.531836,0.259548,0.118495,0.075370,0.200414,0.072592,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,mobile_place_policy,4,84,0.547619,0.532636,0.260160,0.116784,0.074260,0.200092,0.072998,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,mobile_place_policy,5,84,0.571429,0.533436,0.260772,0.116501,0.074189,0.200246,0.073404,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,mobile_place_policy,6,84,0.523810,0.534236,0.261384,0.118362,0.075674,0.201114,0.073809,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,force_limited_twist_policy,0,84,0.523810,0.545469,0.258265,0.119183,0.074890,0.202324,0.070140,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,force_limited_twist_policy,1,84,0.535714,0.546325,0.258919,0.119288,0.075109,0.202625,0.070574,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,force_limited_twist_policy,2,84,0.607143,0.547181,0.259573,0.117608,0.074031,0.194327,0.071009,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,force_limited_twist_policy,3,84,0.583333,0.548037,0.260227,0.118785,0.075028,0.194985,0.071443,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,force_limited_twist_policy,4,84,0.595238,0.548893,0.260881,0.110886,0.074767,0.195286,0.071878,classifier_only_selection,predictive classifier replaces causal score
