method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,ablation,ablation_note
classifier_only_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,3,96,0.53478000,0.52083333,0.34302397,0.64403844,0.22132341,0.11860937,0.06703942,0.16563048,0.15419958,0.08070767,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,4,96,0.53478000,0.56250000,0.38616094,0.64497644,0.22213941,0.11791838,0.06679865,0.16615848,0.14982732,0.08125599,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,5,96,0.53478000,0.51041667,0.32914441,0.64591444,0.22295541,0.12003989,0.06841413,0.16668648,0.15687381,0.08180431,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,6,96,0.53478000,0.54166667,0.36115321,0.64685244,0.22377141,0.11966139,0.06837961,0.16721448,0.15377030,0.08235263,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,7,96,0.53478000,0.57291667,0.39316201,0.64779044,0.22458741,0.11928290,0.06834509,0.16774248,0.15066679,0.08290095,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,8,96,0.53478000,0.50000000,0.31388915,0.64872844,0.22540341,0.12202941,0.07037307,0.16827048,0.16025078,0.08344927,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,9,96,0.53478000,0.47916667,0.28716998,0.63565944,0.22621941,0.12321342,0.07136979,0.16879848,0.16405130,0.08399759,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,0,96,0.55900000,0.52083333,0.32329170,0.63574700,0.23945984,0.12309447,0.07297095,0.16384200,0.16174148,0.08595120,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,1,96,0.55900000,0.56250000,0.36640810,0.63669900,0.24028784,0.12241194,0.07273890,0.16437800,0.15737971,0.08650776,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,2,96,0.55900000,0.47916667,0.28452632,0.63765100,0.22910984,0.12502317,0.07473837,0.15691000,0.16767529,0.07882020,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,3,96,0.55900000,0.52083333,0.32764272,0.63860300,0.22993784,0.12434064,0.07450632,0.15744600,0.16331352,0.07937676,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,4,96,0.55900000,0.41666667,0.22412937,0.63955500,0.23076584,0.12803310,0.06915777,0.15798200,0.16670925,0.07993332,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,5,96,0.55900000,0.53125000,0.34514294,0.64050700,0.23159384,0.12516307,0.06748197,0.15851800,0.15346623,0.08048988,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,6,96,0.55900000,0.54166667,0.35487484,0.64145900,0.23242184,0.12541803,0.06786867,0.15905400,0.15291070,0.08104644,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,7,96,0.55900000,0.54166667,0.35943995,0.64241100,0.23324984,0.11798149,0.06798139,0.15959000,0.15314369,0.08160300,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,8,96,0.55900000,0.55208333,0.36917185,0.64336300,0.23407784,0.11823646,0.06836809,0.16012600,0.15258817,0.08215956,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,9,96,0.55900000,0.42708333,0.23423759,0.64431500,0.23490584,0.12255392,0.07143604,0.16066200,0.16852640,0.08271612,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,0,96,0.58150000,0.50000000,0.29887486,0.63462600,0.24031844,0.12542210,0.07393406,0.16215800,0.16449962,0.08731237,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,1,96,0.58150000,0.53125000,0.33215402,0.63557100,0.24114044,0.12504784,0.07390390,0.16269000,0.16140135,0.07986081,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,2,96,0.58150000,0.51041667,0.30851171,0.63651600,0.24196244,0.12623607,0.07490499,0.16322200,0.16464683,0.08041325,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,3,96,0.58150000,0.43750000,0.23496697,0.63746100,0.23077844,0.12853058,0.07669385,0.16375400,0.17366842,0.08072557,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,4,96,0.58150000,0.58333333,0.39853991,0.63840600,0.23160044,0.12471882,0.06639094,0.16428600,0.14660891,0.08127801,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,5,96,0.58150000,0.50000000,0.30812859,0.63935100,0.23242244,0.12778205,0.06862953,0.16481800,0.15746689,0.08183045,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,6,96,0.58150000,0.51041667,0.32383216,0.64029600,0.23324444,0.12002879,0.06853163,0.16535000,0.15642589,0.08238289,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,7,96,0.58150000,0.44791667,0.25567718,0.64124100,0.23406644,0.12246702,0.07035772,0.16588200,0.16474637,0.08293533,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,8,96,0.58150000,0.54166667,0.35444470,0.64218600,0.23488844,0.12021776,0.06909006,0.16641400,0.15403561,0.08348777,classifier_only_selector,predictive classifier replaces causal score
classifier_only_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,9,96,0.58150000,0.51041667,0.31967422,0.64313100,0.23571044,0.12171850,0.07029740,0.16694600,0.15854984,0.08404021,classifier_only_selector,predictive classifier replaces causal score
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,0,96,0.26100000,0.60416667,0.42999020,0.64893700,0.19857048,0.11931268,0.07363203,0.18350400,0.15282695,0.06838741,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,1,96,0.26100000,0.59375000,0.41765088,0.64976300,0.19929048,0.12011654,0.07435272,0.18396800,0.15471454,0.06886981,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,2,96,0.26100000,0.62500000,0.45134499,0.65058900,0.20001048,0.11967040,0.07424841,0.17642800,0.15152714,0.06935221,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,3,96,0.26100000,0.64583333,0.48469187,0.65141500,0.18872448,0.11908053,0.06610287,0.17689200,0.14904083,0.06959449,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,4,96,0.26100000,0.64583333,0.48608202,0.65224100,0.18944448,0.11957189,0.06661731,0.17735600,0.13965468,0.07007689,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,5,96,0.26100000,0.67708333,0.51825537,0.65306700,0.19016448,0.11912575,0.06651301,0.17782000,0.13646727,0.07055929,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,6,96,0.26100000,0.63541667,0.47253155,0.65389300,0.19088448,0.12086711,0.06785245,0.17828400,0.14216111,0.07104169,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,7,96,0.26100000,0.63541667,0.47728178,0.65471900,0.19160448,0.11335447,0.06788665,0.17874800,0.14229971,0.07152409,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,8,96,0.26100000,0.65625000,0.49832697,0.65554500,0.19232448,0.11322083,0.06798859,0.17921200,0.14038105,0.07200649,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,9,96,0.26100000,0.69791667,0.54162848,0.65637100,0.19304448,0.11246219,0.06767803,0.17967600,0.13592489,0.07248889,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,0,96,0.28350000,0.58333333,0.40531559,0.64691300,0.19878828,0.12109995,0.07403519,0.18930800,0.15491495,0.06921977,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,1,96,0.28350000,0.53125000,0.34999466,0.64773200,0.19950228,0.12314959,0.07557652,0.18176400,0.16187230,0.06969805,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,2,96,0.28350000,0.58333333,0.40443462,0.64855100,0.20021628,0.12207422,0.07505535,0.18222400,0.15614215,0.07017633,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,3,96,0.28350000,0.67708333,0.50338726,0.64937000,0.20093028,0.11974885,0.07370918,0.18268400,0.14533699,0.07065461,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,4,96,0.28350000,0.66666667,0.49762151,0.65018900,0.20164428,0.12054848,0.06642151,0.18314400,0.14721934,0.07113289,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,5,96,0.28350000,0.58333333,0.41573502,0.65100800,0.19035228,0.12307939,0.06833810,0.18360400,0.14741030,0.07137105,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,6,96,0.28350000,0.64583333,0.48130316,0.65182700,0.19106628,0.12169152,0.06761068,0.18406400,0.14041139,0.07184933,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,7,96,0.28350000,0.60416667,0.44155100,0.65264600,0.19178028,0.11542465,0.06846552,0.18452400,0.14561975,0.07232761,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,8,96,0.28350000,0.62500000,0.46260647,0.65346500,0.19249428,0.11528678,0.06856310,0.18498400,0.14369585,0.07280589,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,9,96,0.28350000,0.61458333,0.45027744,0.65428400,0.19320828,0.11608641,0.06927943,0.18544400,0.14557820,0.07328417,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,0,96,0.33092000,0.53125000,0.34944125,0.64629816,0.20529027,0.12517665,0.07015588,0.17752272,0.16419173,0.07651461,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,1,96,0.33092000,0.56250000,0.38411306,0.64719416,0.20607027,0.12477279,0.07009519,0.17802672,0.15105176,0.07703821,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,2,96,0.33092000,0.67708333,0.50520890,0.64809016,0.20685027,0.12186893,0.06838450,0.17853072,0.13776679,0.07756181,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,3,96,0.33092000,0.62500000,0.44825408,0.64898616,0.20763027,0.12396507,0.06997381,0.17903472,0.14478182,0.07808541,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,4,96,0.33092000,0.55208333,0.36904292,0.64988216,0.20841027,0.12668621,0.07197562,0.17953872,0.15433435,0.07860901,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,5,96,0.33092000,0.64583333,0.47384381,0.65077816,0.20919027,0.11640335,0.07019719,0.18004272,0.14310664,0.07913261,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,6,96,0.33092000,0.51041667,0.32914429,0.65167416,0.20997027,0.12099949,0.07343649,0.18054672,0.16027166,0.07165221,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,7,96,0.33092000,0.63541667,0.46136830,0.65257016,0.21075027,0.11778313,0.07151955,0.18105072,0.14571794,0.07217581,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,8,96,0.33092000,0.63541667,0.46005430,0.65346616,0.21153027,0.11831677,0.07207761,0.18155472,0.14638922,0.07269941,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,9,96,0.33092000,0.62500000,0.44452500,0.64035516,0.21231027,0.11916291,0.07284192,0.18205872,0.14888953,0.07322301,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,0,96,0.35342000,0.55208333,0.36923954,0.65100116,0.21127407,0.12177303,0.07344538,0.18717072,0.15575867,0.07330228,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,1,96,0.35342000,0.56250000,0.37906400,0.65189016,0.21204807,0.12198995,0.07379282,0.18767072,0.15515595,0.07382176,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,2,96,0.35342000,0.51041667,0.31903232,0.63877216,0.21282207,0.12408186,0.07537777,0.18817072,0.16272602,0.07434124,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,3,96,0.35342000,0.59375000,0.40675394,0.63966116,0.21359607,0.12211127,0.07428147,0.18867072,0.15324205,0.07486072,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,4,96,0.35342000,0.62500000,0.43883474,0.64055016,0.21437007,0.12170318,0.07421641,0.18917072,0.15010184,0.07538020,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,5,96,0.35342000,0.56250000,0.37076203,0.64143916,0.21514407,0.12410759,0.07600761,0.18967072,0.15838037,0.07589968,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,6,96,0.35342000,0.47916667,0.28043299,0.64232816,0.21591807,0.12713701,0.07821131,0.19017072,0.16919641,0.07641916,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,7,96,0.35342000,0.54166667,0.34741904,0.64321716,0.21669207,0.12579142,0.07752750,0.18266672,0.16224994,0.07693864,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,8,96,0.35342000,0.51041667,0.31273083,0.64410616,0.21746607,0.12725833,0.07869995,0.18316672,0.16672223,0.07745812,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,9,96,0.35342000,0.60416667,0.42388232,0.64499516,0.20623407,0.12451901,0.06914991,0.18366672,0.15540187,0.07773748,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,0,96,0.36884000,0.65625000,0.48161081,0.64703132,0.21119429,0.11793212,0.07072004,0.18104944,0.14206342,0.07683749,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,1,96,0.36884000,0.66666667,0.49152783,0.64785732,0.21191429,0.11811098,0.07102824,0.18151344,0.14141351,0.07731989,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,2,96,0.36884000,0.54166667,0.35677868,0.64868332,0.21263429,0.12235234,0.07401768,0.18197744,0.15725735,0.07780229,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,3,96,0.36884000,0.64583333,0.46684920,0.64950932,0.21335429,0.11971870,0.07246962,0.18244144,0.14518869,0.07828469,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,4,96,0.36884000,0.65625000,0.47367907,0.63632832,0.21407429,0.11989756,0.07277781,0.18290544,0.14509906,0.07876709,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,5,96,0.36884000,0.57291667,0.38344259,0.63715432,0.21479429,0.12288892,0.07494225,0.18336944,0.15586791,0.07924949,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,6,96,0.36884000,0.56250000,0.37110327,0.63798032,0.21551429,0.12369278,0.07566294,0.18383344,0.15775550,0.07973189,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,7,96,0.36884000,0.59375000,0.40327662,0.63880632,0.21623429,0.12324664,0.07555864,0.18429744,0.15456809,0.08021429,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,8,96,0.36884000,0.62500000,0.43544997,0.63963232,0.21695429,0.12280050,0.07545433,0.18476144,0.15138068,0.08069669,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,medium_budget,combined_stress,9,96,0.36884000,0.58333333,0.39100680,0.64045832,0.21767429,0.12454186,0.07679377,0.18522544,0.15707452,0.07317509,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,0,96,0.39134000,0.59375000,0.41242355,0.64500732,0.21141209,0.12096940,0.07194820,0.18685344,0.14922642,0.07766984,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,1,96,0.39134000,0.57291667,0.38896635,0.64582632,0.21212609,0.12208153,0.07287078,0.18731344,0.15237751,0.07814812,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,2,96,0.39134000,0.65625000,0.47679081,0.64664532,0.21284009,0.12006866,0.07173086,0.18777344,0.14284111,0.07862640,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,3,96,0.39134000,0.63541667,0.45333362,0.64746432,0.21355409,0.12118080,0.07265344,0.18823344,0.14599221,0.07910468,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,4,96,0.39134000,0.58333333,0.39649192,0.64828332,0.21426809,0.12323043,0.07419477,0.18869344,0.15294956,0.07958296,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,5,96,0.39134000,0.56250000,0.36994758,0.63509532,0.21498209,0.12434256,0.07511735,0.18915344,0.15666093,0.08006124,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,6,96,0.39134000,0.54166667,0.34649038,0.63591432,0.21569609,0.12545469,0.07603993,0.18961344,0.15981203,0.08053952,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,7,96,0.39134000,0.58333333,0.38980218,0.63673332,0.21641009,0.12469182,0.07572501,0.19007344,0.15535063,0.08101780,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,8,96,0.39134000,0.54166667,0.34408865,0.63755232,0.21712409,0.12642896,0.07706009,0.19053344,0.16103923,0.08149608,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,9,96,0.39134000,0.59375000,0.39980925,0.63837132,0.21783809,0.12535359,0.07653892,0.19099344,0.15530908,0.07397036,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,0,96,0.39136000,0.59375000,0.40367464,0.63935828,0.21874604,0.12065281,0.07660958,0.18115776,0.15544841,0.07979332,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,1,96,0.39136000,0.48958333,0.29113041,0.64021928,0.21949604,0.12429031,0.07920833,0.18164176,0.16878097,0.08029632,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,2,96,0.39136000,0.60416667,0.41227767,0.64108028,0.22024604,0.12136531,0.07747583,0.18212576,0.15546978,0.08079932,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,3,96,0.39136000,0.63541667,0.45096288,0.64194128,0.22099604,0.12094031,0.06938933,0.18260976,0.15230859,0.08130232,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,4,96,0.39136000,0.64583333,0.46342977,0.64280228,0.22174604,0.12114031,0.06971933,0.18309376,0.14167990,0.08180532,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,5,96,0.39136000,0.60416667,0.41893518,0.64366328,0.22249604,0.12290281,0.07108058,0.18357776,0.14739996,0.07430432,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,6,96,0.39136000,0.56250000,0.37315994,0.64452428,0.22324604,0.12466531,0.07244183,0.18406176,0.15312002,0.07480732,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,7,96,0.39136000,0.67708333,0.49430720,0.64538528,0.22399604,0.12174031,0.07070933,0.18454576,0.13980883,0.07531032,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,8,96,0.39136000,0.60416667,0.41514747,0.64624628,0.22474604,0.12444031,0.07268933,0.18502976,0.14933514,0.07581332,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,9,96,0.39136000,0.63541667,0.44726940,0.64710728,0.22549604,0.12401531,0.07260683,0.18551376,0.14617395,0.07631632,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,0,96,0.41386000,0.53125000,0.33696091,0.64770128,0.21584384,0.12949553,0.07604990,0.18488176,0.15980465,0.07848328,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,1,96,0.41386000,0.56250000,0.36600598,0.63454828,0.21658784,0.12906630,0.07596304,0.18536176,0.15719850,0.07898216,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,2,96,0.41386000,0.64583333,0.45377903,0.63540228,0.21733184,0.12707457,0.07484493,0.18584176,0.14768832,0.07948104,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,3,96,0.41386000,0.42708333,0.22479662,0.63625628,0.21807584,0.12614134,0.07922783,0.18632176,0.17449164,0.07997992,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,4,96,0.41386000,0.51041667,0.31256967,0.63711028,0.21881984,0.12414961,0.07810971,0.18680176,0.16498146,0.08047880,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,5,96,0.41386000,0.66666667,0.47823988,0.63796428,0.21956384,0.11997039,0.07554785,0.18728176,0.14659002,0.08097768,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,6,96,0.41386000,0.53125000,0.33232143,0.63881828,0.22030784,0.12454116,0.07876099,0.18776176,0.16372359,0.08147656,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,7,96,0.41386000,0.47916667,0.27542831,0.63967228,0.22105184,0.12661193,0.08032413,0.18824176,0.17070716,0.08197544,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,8,96,0.41386000,0.56250000,0.36976463,0.64052628,0.22179584,0.12462020,0.07120202,0.18872176,0.16119697,0.08247432,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,9,96,0.41386000,0.53125000,0.33640849,0.64138028,0.22253984,0.12606597,0.07235266,0.18920176,0.16564304,0.07496920,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,0,96,0.43994000,0.58333333,0.39687352,0.63763212,0.21656534,0.12271132,0.07215178,0.18201504,0.14978783,0.08293291,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,1,96,0.43994000,0.60416667,0.41783643,0.63851412,0.21733334,0.12261151,0.07228861,0.18251104,0.14791113,0.08344827,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,2,96,0.43994000,0.56250000,0.37331098,0.63939612,0.21810134,0.12438669,0.07366295,0.18300704,0.15364692,0.07595963,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,3,96,0.43994000,0.60416667,0.41653022,0.64027812,0.21886934,0.12366187,0.07338728,0.18350304,0.14923271,0.07647499,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,4,96,0.43994000,0.53125000,0.33733964,0.64116012,0.21963734,0.12637456,0.07538037,0.18399904,0.15877475,0.07699035,failure_only_selector,selects failures without causal disambiguation
